Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3050000,1.3815848,2.822265,83.91509433962264,4.499359009102879,4.499359009102879,1.0
3060000,1.3815848,3.1023128,61.11643835616438,4.690047932405994,4.690047932405994,1.0
3070000,1.3809671,2.6176345,89.33333333333333,4.502590515500024,4.502590515500024,1.0
3080000,1.3809054,2.854629,81.1076923076923,4.516915412591054,4.516915412591054,1.0
3090000,1.3801305,2.311129,120.34246575342466,4.194689218256925,4.194689218256925,1.0
3100000,1.38002,2.764601,92.6260162601626,4.371252008569919,4.371252008569919,1.0
3110000,1.3797992,2.9199023,72.93006993006993,4.562412592497739,4.562412592497739,1.0
3120000,1.379741,2.852517,78.12698412698413,4.487317471277146,4.487317471277146,1.0
3130000,1.3795737,3.110621,54.86875,4.722662521153689,4.722662521153689,1.0
3140000,1.3795166,2.9302373,86.90076335877863,4.407007721295724,4.407007721295724,1.0
3150000,1.3791771,2.9122071,68.58778625954199,4.6173409697684376,4.6173409697684376,1.0
3160000,1.3789877,2.9362144,74.57638888888889,4.521531439744509,4.521531439744509,1.0
3170000,1.3789215,2.9733465,70.72093023255815,4.602364361748215,4.602364361748215,1.0
3180000,1.3788955,2.8152025,76.80327868852459,4.571739827229725,4.571739827229725,1.0
3190000,1.3783768,2.9597664,63.111111111111114,4.616013099944669,4.616013099944669,1.0
3200000,1.3779957,3.0499406,60.79661016949152,4.6347670372236855,4.6347670372236855,1.0
3210000,1.3774806,3.1070158,62.683229813664596,4.656279528363151,4.656279528363151,1.0
3220000,1.3770562,3.1674721,54.92178770949721,4.719134103319498,4.719134103319498,1.0
3230000,1.3764439,3.118236,61.48717948717949,4.625403906672429,4.625403906672429,1.0
3240000,1.3757904,3.3132915,49.65841584158416,4.746536988930162,4.746536988930162,1.0
3250000,1.3754262,2.9811912,64.15436241610739,4.644526680707932,4.644526680707932,1.0
3260000,1.3749428,3.2907236,53.85245901639344,4.699626415640443,4.699626415640443,1.0
3270000,1.3748624,2.7052138,80.32727272727273,4.50699100032583,4.50699100032583,1.0
3280000,1.3747537,3.264971,62.28333333333333,4.602361152238316,4.602361152238316,1.0
3290000,1.374263,3.417827,45.64018691588785,4.769037439444355,4.769037439444355,1.0
3300000,1.3733934,3.4068415,47.04455445544554,4.762761214182745,4.762761214182745,1.0
3310000,1.3730074,3.5046892,43.10550458715596,4.780394508204329,4.780394508204329,1.0
3320000,1.3721588,3.3836076,48.86538461538461,4.72861540546784,4.72861540546784,1.0
3330000,1.3719805,3.2110226,63.44155844155844,4.648554853854641,4.648554853854641,1.0
3340000,1.3713926,3.2868545,52.95092024539877,4.73201854839737,4.73201854839737,1.0
3350000,1.3713849,3.5429568,50.9,4.696572744033554,4.696572744033554,1.0
3360000,1.3713744,3.3262987,54.325842696629216,4.724809015399955,4.724809015399955,1.0
3370000,1.3712449,3.383765,52.3717277486911,4.710865340084609,4.710865340084609,1.0
3380000,1.3702834,3.5434911,44.82511210762332,4.773594618112117,4.773594618112117,1.0
3390000,1.370256,3.620923,39.29752066115702,4.80050828880515,4.80050828880515,1.0
3400000,1.3701192,3.3972347,54.6353591160221,4.695615417354709,4.695615417354709,1.0
3410000,1.3701313,3.5303636,47.64423076923077,4.760560391029874,4.760560391029874,1.0
3420000,1.3702619,3.6578238,42.517391304347825,4.784465271752814,4.784465271752814,1.0
3430000,1.3702599,3.478053,52.67005076142132,4.713563873412761,4.713563873412761,1.0
3440000,1.3701936,3.4605474,48.36416184971098,4.745412111937345,4.745412111937345,1.0
3450000,1.3701936,3.641308,46.25333333333333,4.744208924505446,4.744208924505446,1.0
3460000,1.3703874,3.6194663,42.706382978723404,4.783557483490477,4.783557483490477,1.0
3470000,1.3704149,3.7025974,40.333333333333336,4.794383649682176,4.794383649682176,1.0
3480000,1.3703166,3.4793754,55.1505376344086,4.693194602631234,4.693194602631234,1.0
3490000,1.3702887,3.6732948,41.67094017094017,4.789512844421925,4.789512844421925,1.0
3500000,1.3703078,3.727628,39.40756302521008,4.798937002400391,4.798937002400391,1.0
3510000,1.370314,3.6802979,43.213973799126634,4.781048071696769,4.781048071696769,1.0
3520000,1.3702676,3.6959465,40.851694915254235,4.79307202691749,4.79307202691749,1.0
3530000,1.3702563,3.7254753,39.81967213114754,4.797926563876016,4.797926563876016,1.0
3540000,1.3701034,3.5373774,52.78865979381443,4.706621791723479,4.706621791723479,1.0
3550000,1.3700372,3.7978053,38.70238095238095,4.803492088166494,4.803492088166494,1.0
3560000,1.3692619,3.8468084,36.92045454545455,4.812575783467654,4.812575783467654,1.0
3570000,1.3688805,3.8231184,36.25373134328358,4.815548536270412,4.815548536270412,1.0
3580000,1.3685184,3.867933,39.084,4.802480026006698,4.802480026006698,1.0
3590000,1.3683344,3.7762485,39.24193548387097,4.800112915856223,4.800112915856223,1.0
3600000,1.3677197,3.813139,37.46923076923077,4.8093692541122435,4.8093692541122435,1.0
3610000,1.3672231,3.8408782,38.88492063492063,4.803408757088676,4.803408757088676,1.0
3620000,1.3667539,3.7770185,40.25311203319502,4.794568518879998,4.794568518879998,1.0
3630000,1.3663208,3.8911355,37.92217898832685,4.8079533324167425,4.8079533324167425,1.0
3640000,1.3663219,3.8552494,38.28235294117647,4.805572589004741,4.805572589004741,1.0
3650000,1.366339,3.861285,37.30152671755725,4.8113015557973435,4.8113015557973435,1.0
3660000,1.3661491,3.85288,38.58964143426295,4.803179306812971,4.803179306812971,1.0
3670000,1.365886,3.9138317,36.08148148148148,4.8166407880959685,4.8166407880959685,1.0
3680000,1.3656514,3.9525924,32.625,4.833828291909061,4.833828291909061,1.0
3690000,1.3652579,3.9037697,34.714801444043324,4.823525189495773,4.823525189495773,1.0
3700000,1.3650697,3.8956013,34.30662020905923,4.825447564358478,4.825447564358478,1.0
3710000,1.3647021,3.9580352,33.78048780487805,4.827919883179748,4.827919883179748,1.0
3720000,1.364279,3.8816276,39.1566265060241,4.80134139482276,4.80134139482276,1.0
3730000,1.3631922,3.9836953,32.32666666666667,4.835263372262319,4.835263372262319,1.0
3740000,1.3630512,3.9581707,34.60142348754449,4.8239003901379816,4.8239003901379816,1.0
3750000,1.3626169,3.9511805,34.10283687943262,4.827407814720844,4.827407814720844,1.0
3760000,1.362558,4.002126,33.251773049645394,4.830014162897642,4.830014162897642,1.0
3770000,1.3622646,3.9643414,37.025735294117645,4.81204064437824,4.81204064437824,1.0
3780000,1.3622026,3.8894134,38.4453125,4.784433599561453,4.784433599561453,1.0
3790000,1.3616258,4.000041,34.88172043010753,4.8229606021262414,4.8229606021262414,1.0
3800000,1.3615997,4.033656,33.46206896551724,4.829669004678726,4.829669004678726,1.0
3810000,1.3610662,4.027304,32.53020134228188,4.834295356833695,4.834295356833695,1.0
3820000,1.3610544,3.994382,34.03472222222222,4.826695814207717,4.826695814207717,1.0
3830000,1.3606148,4.012581,37.44881889763779,4.810217917893183,4.810217917893183,1.0
3840000,1.3606158,4.0381665,33.751633986928105,4.82689967658693,4.82689967658693,1.0
3850000,1.3607719,4.020343,32.533568904593636,4.8352500218153,4.8352500218153,1.0
3860000,1.3607718,4.006459,35.231884057971016,4.8208442220221395,4.8208442220221395,1.0
3870000,1.3610636,4.041534,32.16887417218543,4.836086118655489,4.836086118655489,1.0
3880000,1.3610952,4.031943,33.27054794520548,4.830467416863261,4.830467416863261,1.0
3890000,1.3610595,4.038877,31.983498349834985,4.837585549409452,4.837585549409452,1.0
3900000,1.3610502,4.0683484,31.530944625407166,4.839386374919446,4.839386374919446,1.0
3910000,1.3607608,4.0593114,32.729729729729726,4.833402066818766,4.833402066818766,1.0
3920000,1.3606912,4.0311637,34.16197183098591,4.8258063566516824,4.8258063566516824,1.0
3930000,1.3605009,4.100044,32.16442953020134,4.8362718462544,4.8362718462544,1.0
3940000,1.3604406,4.1053567,31.707395498392284,4.839196172174534,4.839196172174534,1.0
3950000,1.3605891,4.094301,32.857142857142854,4.83221770164107,4.83221770164107,1.0
3960000,1.3606542,4.0752664,32.54026845637584,4.83415441545064,4.83415441545064,1.0
3970000,1.3606578,4.101876,31.628664495114005,4.838830642669131,4.838830642669131,1.0
3980000,1.360653,4.0976505,33.27054794520548,4.830893858042482,4.830893858042482,1.0
3990000,1.3606675,4.1126804,31.575163398692812,4.839464091397579,4.839464091397579,1.0
4000000,1.3606802,4.0918603,31.381877022653722,4.839158594029621,4.839158594029621,1.0
4010000,1.3608153,4.0625405,31.976897689768975,4.8370363208720395,4.8370363208720395,1.0
4020000,1.3609313,4.075431,31.07051282051282,4.841782060189125,4.841782060189125,1.0
4030000,1.3609542,4.0930443,30.869426751592357,4.842621076258884,4.842621076258884,1.0
4040000,1.360972,4.140378,29.524390243902438,4.850341488675373,4.850341488675373,1.0
4050000,1.3608322,4.1271257,31.15434083601286,4.840337619712498,4.840337619712498,1.0
4060000,1.3606428,4.10927,32.777027027027025,4.833222989697714,4.833222989697714,1.0
4070000,1.3606094,4.1216946,29.868098159509202,4.847760016551384,4.847760016551384,1.0
4080000,1.3605596,4.152134,30.18238993710692,4.845855825933917,4.845855825933917,1.0
4090000,1.3605222,4.163356,29.19578313253012,4.851039185581437,4.851039185581437,1.0
